f1,precision,recall,TP,TN,FP,FN,ROC/AUC,threshold,Hit@100%,Hit@150%,NDCG@100%,NDCG@150%,overall_mse,model,dataset
CAE_M,SMD,0.8200968974032775,0.6963350767111647,0.9973753243442994,2660,1160,24652,7,0.35995565358477655,0.49736863249236696,0.3312309266018332,0.4140252230596246,0.05667048781731696,136.43962001800537
CAE_M,SMAP,0.9072115269131061,0.8301886700312023,0.9999999866310163,748,153,7604,0,1.0,1.0,1.0,1.0,0.1189737863428346,4.0848472118377686
CAE_M,SMD,0.6784803965660007,0.5141090055776788,0.9973753243442994,2660,2514,23298,7,0.36749294587024545,0.5011583373506883,0.3388989950330566,0.419567214660419,0.049681651662724154,88.83030605316162
CAE_M,SMD,0.8110944248985744,0.6834532356540256,0.9973753243442994,2660,1232,24580,7,0.3321691643383287,0.4503120145696073,0.3114590058827315,0.38291019348637373,0.05705863100733061,8.205476999282837
CAE_M,SMAP,0.8697625165772608,0.7695473171857272,0.9999999866310163,748,224,7533,0,1.0,1.0,1.0,1.0,0.11258945344375819,0.7728819847106934
CAE_M,SMD,0.810476586898411,0.682576339023412,0.9973753243442994,2660,1237,24575,7,0.3620397104739788,0.49111494991697463,0.33517340816958385,0.4131253727619226,0.05706212132747399,94.90729570388794
LSTMAutoencoder,SMAP,0.8702684888233879,0.7703398478852745,0.9999999866310163,748,223,7534,0,1.0,1.0,1.0,1.0,0.051840292143408455,2.4970133304595947
LSTMAutoencoder,SMAP,0.8697625165772608,0.7695473171857272,0.9999999866310163,748,224,7533,0,1.0,1.0,1.0,1.0,0.051687468200460246,2.703227996826172
GRUAutoencoder,SMAP,0.8743375585285564,0.7767393481127793,0.9999999866310163,748,215,7542,0,1.0,1.0,1.0,1.0,0.05196326100687042,1.9026107788085938
LSTMAutoencoder,SMAP,0.8692571323316443,0.7687564155317943,0.9999999866310163,748,225,7532,0,1.0,1.0,1.0,1.0,0.05165213812685654,2.3064277172088623
LSTMAutoencoder,SMAP,POT,0.8692571323316443,0.7687564155317943,0.9999999866310163,748,225,7532,0,0.05164615057404458,1.0,1.0,1.0,1.0,2.239027261734009
LSTMAutoencoder,SMAP,Percentile_99,0.06378132118451026,0.2153846153846154,0.0374331550802139,28,102,7655,720,0.061407398117342436,,,,,
LSTMAutoencoder,SMAP,Percentile_99.5,0.050359712230215826,0.2441860465116279,0.02807486631016043,21,65,7692,727,0.0663344212093863,,,,,
LSTMAutoencoder,SMAP,Percentile_99.9,0.042027194066749075,0.2786885245901639,0.022727272727272728,17,44,7713,731,0.0709427721259288,,,,,
LSTMAutoencoder,SMAP,Mean_3Sigma,0.06092436974789916,0.14215686274509803,0.03877005347593583,29,175,7582,719,0.055689808697600714,,,,,
LSTMAutoencoder,SMAP,POT,0.8692571323316443,0.7687564155317943,0.9999999866310163,748,225,7532,0,0.05164567271719526,1.0,1.0,1.0,1.0,2.6942713260650635
LSTMAutoencoder,SMAP,Percentile_99,0.06378132118451026,0.2153846153846154,0.0374331550802139,28,102,7655,720,0.06140691371712404,,,,,
LSTMAutoencoder,SMAP,Percentile_99.5,0.050359712230215826,0.2441860465116279,0.02807486631016043,21,65,7692,727,0.06633448887722136,,,,,
LSTMAutoencoder,SMAP,Percentile_99.9,0.042027194066749075,0.2786885245901639,0.022727272727272728,17,44,7713,731,0.07094274103851998,,,,,
LSTMAutoencoder,SMAP,Mean_3Sigma,0.06092436974789916,0.14215686274509803,0.03877005347593583,29,175,7582,719,0.055689606321931304,,,,,
ConvLSTMAutoencoder,SMAP,POT,0.8485487068970227,0.736945805547332,0.9999999866310163,748,267,7490,0,0.06164609965628358,1.0,1.0,1.0,1.0,844.113689661026
ConvLSTMAutoencoder,SMAP,Percentile_99,0.05286343612334802,0.15,0.03208556149732621,24,136,7621,724,0.06851363147885299,,,,,
ConvLSTMAutoencoder,SMAP,Percentile_99.5,0.047225501770956316,0.20202020202020202,0.026737967914438502,20,79,7678,728,0.07317052897049652,,,,,
ConvLSTMAutoencoder,SMAP,Percentile_99.9,0.037082818294190356,0.2459016393442623,0.020053475935828877,15,46,7711,733,0.07853259959511592,,,,,
GRUAutoencoder,SMAP,POT,0.8743375585285564,0.7767393481127793,0.9999999866310163,748,215,7542,0,0.051734986650938584,1.0,1.0,1.0,1.0,3.2399744987487793
GRUAutoencoder,SMAP,Percentile_99,0.05092592592592592,0.1896551724137931,0.029411764705882353,22,94,7663,726,0.06052965935515899,,,,,
GRUAutoencoder,SMAP,Percentile_99.5,0.04611650485436893,0.25,0.02540106951871658,19,57,7700,729,0.06569714180118516,,,,,
GRUAutoencoder,SMAP,Percentile_99.9,0.037082818294190356,0.2459016393442623,0.020053475935828877,15,46,7711,733,0.07034948254708927,,,,,
GRUAutoencoder,SMAP,POT,0.8743375585285564,0.7767393481127793,0.9999999866310163,748,215,7542,0,0.05172183232062521,1.0,1.0,1.0,1.0,2.9456942081451416
GRUAutoencoder,SMAP,Percentile_99,0.05092592592592592,0.1896551724137931,0.029411764705882353,22,94,7663,726,0.060508177374561004,,,,,
GRUAutoencoder,SMAP,Percentile_99.5,0.04611650485436893,0.25,0.02540106951871658,19,57,7700,729,0.06566399082257594,,,,,
GRUAutoencoder,SMAP,Percentile_99.9,0.037082818294190356,0.2459016393442623,0.020053475935828877,15,46,7711,733,0.07033016889452978,,,,,
LSTMAutoencoder,SMAP,0.8692571323316443,0.7687564155317943,0.9999999866310163,748,225,7532,0,1.0,1.0,1.0,1.0,0.05164563066502444,3.410268783569336
LSTMAutoencoder,SMD,0.9971833749186355,0.9970014955134876,0.9973753243442994,2660,8,25804,7,0.6279283493941137,0.8482109379184744,0.36950644327353815,0.449805904468057,0.03655684377368807,
LSTMAutoencoder,SMD,0.9971833749186355,0.9970014955134876,0.9973753243442994,2660,8,25804,7,0.6279283493941137,0.8482109379184744,0.36950644327353815,0.449805904468057,0.03655684377368807,
LSTMAutoencoder,SMD,0.9971833749186355,0.9970014955134876,0.9973753243442994,2660,8,25804,7,0.6279283493941137,0.8482109379184744,0.36950644327353815,0.449805904468057,0.03655684377368807,
LSTMAutoencoder,SMAP,0.8789609853894123,0.784067077735146,0.9999999866310163,748,206,7551,0,1.0,1.0,1.0,1.0,0.1170080556720519,10.30471134185791
LSTMAutoencoder,SMD,0.1244651233046805,0.06685976329505247,0.899350620150954,277,3866,24526,31,0.027056277056277053,0.18939393939393942,0.239917976760082,0.3045237115152237,0.08778365118915706,
LSTMAutoencoder,SMD,0.9971833749186355,0.9970014955134876,0.9973753243442994,2660,8,25804,7,0.6279283493941137,0.8482109379184744,0.36950644327353815,0.449805904468057,0.03652339110870967,
LSTMAutoencoder,SMD,0.24595252753729807,0.9999998684210699,0.14022139962691146,76,0,23152,466,0.23291161483043396,0.3676155332981901,0.23538551174985428,0.30450742926833296,0.13076977670795392,
LSTMAutoencoder,SMD,0.49807070770931045,0.9999999742268049,0.33162392878953906,388,0,22524,782,0.39335442335442333,0.5057375957375957,0.32318938371569944,0.40130347154162416,0.16946517197550362,
LSTMAutoencoder,SMAP,0.8789609853894123,0.784067077735146,0.9999999866310163,748,206,7551,0,1.0,1.0,1.0,1.0,0.1170080556720519,
LSTMAutoencoder,SMAP,0.9733760049719093,0.9481424075221176,0.9999999918367348,1225,67,6917,0,1.0,1.0,1.0,1.0,0.11615116120145091,
LSTMAutoencoder,SMAP,0.01302409563184466,0.006554798103625068,0.99999980000004,50,7578,0,0,1.0,1.0,1.0,1.0,0.11920748992544047,
LSTMAutoencoder,SMAP,0.0,0.0,0.0,0,0,4570,3864,1.0,1.0,1.0,1.0,6.237472949137553e+17,
LSTMAutoencoder,SMD,0.9771221554034377,0.9691469878557716,0.9852398342206673,534,17,23135,8,0.23291161483043396,0.3676155332981901,0.23538551174985428,0.30450742926833296,0.05955050913440532,
LSTMAutoencoder,SMD,0.9771221554034377,0.9691469878557716,0.9852398342206673,534,17,23135,8,0.23291161483043396,0.3676155332981901,0.23538551174985428,0.30450742926833296,0.05955050913440532,
LSTMAutoencoder,SMD,0.6147322568315643,0.8742514446556021,0.4740259586355209,146,21,28371,162,0.027056277056277053,0.18939393939393942,0.239917976760082,0.3045237115152237,0.1302467404353122,
LSTMAutoencoder,SMD,0.9984934947817591,0.999624197671461,0.9973753243442994,2660,1,25811,7,0.6279283493941137,0.8482109379184744,0.36950644327353815,0.449805904468057,0.04848212474250038,
LSTMAutoencoder,SMD,0.8745352558123538,0.8379013246836231,0.9145299067134196,1070,207,22317,100,0.39335442335442333,0.5057375957375957,0.32318938371569944,0.40130347154162416,0.053150032617280914,
LSTMAutoencoder,SMAP,0.5805801839296872,0.9840255276669161,0.41176470037747726,308,5,7752,440,1.0,1.0,1.0,1.0,40000.15127342535,
LSTMAutoencoder,SMAP,0.5805801839296872,0.9840255276669161,0.41176470037747726,308,5,7752,440,1.0,1.0,1.0,1.0,40000.15127342535,
